trace_id,event_type,project_or_entity_name,capacity_mw,county_or_region,before_after,from_snapshot_id,to_snapshot_id,source_file_hash_before,source_file_hash_after,source_url,confidence,materiality_score,is_hard_alert,is_ambiguous,explanation
chg_7166660fdc084402,status_changed,River Boat Solar,502.2,Mitchell,"{""status"": {""after"": ""Suspended"", ""before"": ""Active""}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,0.93,62.0088,True,False,Status changed from Active to Suspended.
chg_342ffd4565ef469e,capacity_changed,Bigway Solar I,195.2,King,"{""capacity_mw"": {""after"": 195.2, ""before"": 203.0}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,61.8257,True,False,Capacity changed by more than the configured tolerance of the greater of 5 MW or 2%.
chg_e28a30f8dd2942b6,removed_project,TRIFECTA Gas,453.0,Midland,"{""before_project_name"": ""TRIFECTA Gas""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,61.561,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_9e482ce4aa444c12,removed_project,BRP Artemis BESS,411.32,Grimes,"{""before_project_name"": ""BRP Artemis BESS""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,61.1418,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_6860fcb35ca34955,removed_project,Dorado Solar,401.35,Callahan,"{""before_project_name"": ""Dorado Solar""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,61.0352,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_e5946bae232f49e9,target_cod_delayed,Northington Solar,125.9,Wharton,"{""target_cod"": {""after"": ""2027-11-30"", ""before"": ""2027-07-15"", ""delta_days"": 138}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,61.0003,True,False,"Target COD moved later by 138 days, above the 90-day threshold."
chg_3d79fcffa88449ad,target_cod_delayed,Shaw Solar,124.65,Bandera,"{""target_cod"": {""after"": ""2026-10-16"", ""before"": ""2026-04-29"", ""delta_days"": 170}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,60.9569,True,False,"Target COD moved later by 170 days, above the 90-day threshold."
chg_2ace62ac6c224e52,target_cod_delayed,Star Dairy Solar,115.61,Lamar,"{""target_cod"": {""after"": ""2027-07-12"", ""before"": ""2027-04-03"", ""delta_days"": 100}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,60.63,True,False,"Target COD moved later by 100 days, above the 90-day threshold."
chg_cc0a0cfeef3449b4,removed_project,SCOTT CROSSING SOLAR SLF,364.14,Haskell,"{""before_project_name"": ""SCOTT CROSSING SOLAR SLF""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,60.6127,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_f6195b3232dd4744,status_changed,River Boat Power Gas Plant,334.36,Mitchell,"{""status"": {""after"": ""Suspended"", ""before"": ""Active""}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,0.93,60.2421,True,False,Status changed from Active to Suspended.
chg_22090a76202e4abd,target_cod_delayed,Happy Dog Storage,104.52,Milam,"{""target_cod"": {""after"": ""2027-08-04"", ""before"": ""2027-04-13"", ""delta_days"": 113}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,60.192,True,False,"Target COD moved later by 113 days, above the 90-day threshold."
chg_5328d85bafbb474d,target_cod_delayed,Roost Energy Storage,102.36,Scurry,"{""target_cod"": {""after"": ""2028-09-30"", ""before"": ""2028-04-19"", ""delta_days"": 164}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,60.1013,True,False,"Target COD moved later by 164 days, above the 90-day threshold."
chg_4be662c5901d4892,new_project,Young Road Solar,101.7,Baylor,"{""after_project_name"": ""Young Road Solar""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,0.9,60.0732,True,False,Project entity appears in the later snapshot without a non-ambiguous prior match.
chg_633f16184b114a27,target_cod_delayed,Pamela Heights I,101.65,Harris,"{""target_cod"": {""after"": ""2026-12-18"", ""before"": ""2026-07-20"", ""delta_days"": 151}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,60.0711,True,False,"Target COD moved later by 151 days, above the 90-day threshold."
chg_89a47895c03944ac,new_project,Helion BESS,100.0,Scurry,"{""after_project_name"": ""Helion BESS""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,0.9,60.0,True,False,Project entity appears in the later snapshot without a non-ambiguous prior match.
chg_6125fca1d54b425d,new_project,Helion Solar,100.0,Scurry,"{""after_project_name"": ""Helion Solar""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,0.9,60.0,True,False,Project entity appears in the later snapshot without a non-ambiguous prior match.
chg_b8a1d05b2b824357,target_cod_accelerated,STP Unit2 High Pressure Turbine Upgrade,1336.52,Matagorda,"{""target_cod"": {""after"": ""2027-04-23"", ""before"": ""2027-07-31"", ""delta_days"": -99}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,60.0,True,False,"Target COD moved earlier by 99 days, above the 90-day threshold."
chg_7a0e8392bcc34eac,removed_project,Glory Bee Solar,305.0,Erath,"{""before_project_name"": ""Glory Bee Solar""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,59.843,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_7f9d8b3e7c6f4c1b,removed_project,BRP Aras BESS,303.59,Upton,"{""before_project_name"": ""BRP Aras BESS""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,59.8229,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_33181e6c3cb344e3,removed_project,BRP Passu BESS,301.82,Wilbarger,"{""before_project_name"": ""BRP Passu BESS""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,59.7975,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_c2e29eed42b54823,status_changed,Sundance Solar,301.0,Knox,"{""status"": {""after"": ""Suspended"", ""before"": ""Active""}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,0.93,59.7857,True,False,Status changed from Active to Suspended.
chg_57519fb197484246,removed_project,Jukebox Solar,281.0,Frio,"{""before_project_name"": ""Jukebox Solar""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,59.4871,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_05f2c0ec837142f3,target_cod_delayed,HappyDogSolar,85.54,Milam,"{""target_cod"": {""after"": ""2027-08-04"", ""before"": ""2027-04-13"", ""delta_days"": 113}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,59.3217,True,False,"Target COD moved later by 113 days, above the 90-day threshold."
chg_7828b54a57fc484d,removed_project,Cowboy Power Gas Plant,251.53,San Patricio,"{""before_project_name"": ""Cowboy Power Gas Plant""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,59.0059,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_a73553accc3a4345,target_cod_delayed,Bodkin BESS,79.1,Brazoria,"{""target_cod"": {""after"": ""2027-12-01"", ""before"": ""2027-06-16"", ""delta_days"": 168}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,58.9818,True,False,"Target COD moved later by 168 days, above the 90-day threshold."
chg_a40cb68a96ac4758,removed_project,Cricket Storage,232.18,Henderson,"{""before_project_name"": ""Cricket Storage""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,58.6582,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_b1ba444b44b448d3,removed_project,Pin Peaking Energy Center 1 (TEF- Due Diligence),228.0,Freestone,"{""before_project_name"": ""Pin Peaking Energy Center 1 (TEF- Due Diligence)""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,58.5793,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_5e3470e1a8e34e15,removed_project,Pin Peaking Energy Center 2 (TEF- Due Diligence),228.0,Freestone,"{""before_project_name"": ""Pin Peaking Energy Center 2 (TEF- Due Diligence)""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,58.5793,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_09a94244178b4760,status_changed,River Boat Storage,207.02,Mitchell,"{""status"": {""after"": ""Suspended"", ""before"": ""Active""}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,0.93,58.1601,True,False,Status changed from Active to Suspended.
chg_795f74ed9b71449e,removed_project,Maximino Road BESS,206.0,Comal,"{""before_project_name"": ""Maximino Road BESS""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,58.1387,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_f87df003396543f3,removed_project,ARTIO ENERGY STORAGE,205.94,Collin,"{""before_project_name"": ""ARTIO ENERGY STORAGE""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,58.1374,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_a7b1bb4e240f49ec,removed_project,Champion Road BESS,205.2,Angelina,"{""before_project_name"": ""Champion Road BESS""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,58.1218,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_87d9053dbbcc490a,removed_project,Tomahawk Road BESS,205.0,Ector,"{""before_project_name"": ""Tomahawk Road BESS""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,58.1175,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_2ba80cbd158c4698,removed_project,Brookview Road BESS,203.2,Harris,"{""before_project_name"": ""Brookview Road BESS""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,58.0792,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_95610a37e7f74362,removed_project,BRP Perseus BESS,202.5,Nueces,"{""before_project_name"": ""BRP Perseus BESS""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,58.0643,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_c8c732a539f746b6,removed_project,BRP Nile BESS,202.34,Webb,"{""before_project_name"": ""BRP Nile BESS""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,58.0608,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_b13d9746690c4b7d,removed_project,Sengun BESS,200.89,Nueces,"{""before_project_name"": ""Sengun BESS""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,58.0296,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_8f95badf28d94790,removed_project,Fike BESS,200.8,Hidalgo,"{""before_project_name"": ""Fike BESS""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,58.0276,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_c229f35ef03e4ba5,removed_project,Wood Fern Wind,197.3,Van Zandt,"{""before_project_name"": ""Wood Fern Wind""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,57.9513,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_1c722946be2c417a,removed_project,Timmerman Power Plant Phase 2,188.4,Caldwell,"{""before_project_name"": ""Timmerman Power Plant Phase 2""}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,57.7508,True,False,"Project entity appears in the earlier snapshot but has no non-ambiguous later match; this is a removed/missing-from-later-snapshot signal, not automatic withdrawal evidence."
chg_5c6ce160da424ecf,target_cod_delayed,Hays Energy Unit 1 Repower,18.0,Hays,"{""target_cod"": {""after"": ""2027-07-01"", ""before"": ""2026-12-03"", ""delta_days"": 210}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,57.5527,True,False,"Target COD moved later by 210 days, above the 90-day threshold."
chg_111133c394ad4e10,target_cod_delayed,Hays Energy Unit 2 Repower,18.0,Hays,"{""target_cod"": {""after"": ""2027-07-01"", ""before"": ""2026-12-03"", ""delta_days"": 210}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,57.5527,True,False,"Target COD moved later by 210 days, above the 90-day threshold."
chg_d6735dc6a85a4cd3,target_cod_delayed,Hays Energy Unit 3 Repower,18.0,Hays,"{""target_cod"": {""after"": ""2027-07-01"", ""before"": ""2026-12-03"", ""delta_days"": 210}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,57.5527,True,False,"Target COD moved later by 210 days, above the 90-day threshold."
chg_4821c18598084b4c,target_cod_delayed,Hays Energy Unit 4 Repower,18.0,Hays,"{""target_cod"": {""after"": ""2027-07-01"", ""before"": ""2026-12-03"", ""delta_days"": 210}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,57.5527,True,False,"Target COD moved later by 210 days, above the 90-day threshold."
chg_90c623ee93014395,target_cod_delayed,Midlothian 4 repower,18.0,Ellis,"{""target_cod"": {""after"": ""2027-06-03"", ""before"": ""2026-12-03"", ""delta_days"": 182}}",snap_real_ercot_gis_2026_04_bf97215d,snap_real_ercot_gis_2026_05_31f2b596,bf97215d9749e3d796b554e032a2d4bb5718c42ceccfa444b96bb1e69afc75fd,31f2b596c69c64af537e0653beb9a2ab64bdd2a01e03e4a818b33cbafc5c88cc,https://www.ercot.com/mp/data-products/data-product-details?id=PG7-200-ER,1.0,57.5527,True,False,"Target COD moved later by 182 days, above the 90-day threshold."
